GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8514,228.42261718903475,-0.00012165569018822789,0.1027146573458562,-0.0011844043813396008,0.9990549822513292,0.999516962589363
26038,10.103305928559644,-0.7977198025470108,0.35623399513509135,-2.239314084116253,0.025135487118628168,0.2430068704598947
6146,8906.204882185739,-0.1745870491079049,0.05225791366567809,-3.340872929310418,0.0008351543674832063,0.02651773348291178
107985733,41.221055146739346,0.46933276530343737,0.22055910896082187,2.127922838982839,0.03334348162914165,0.2840951341319632
102724450,6.356656519660983,0.672995470378238,0.3865010780485863,1.7412512114484635,0.08163955410248498,0.45072499991629145
388591,117.21524518894765,0.09404198233941084,0.13744675942858847,0.6842066173867933,0.49384470422724003,0.8609559690113938
23463,3200.375217935314,-0.1128387296430001,0.07441406877200066,-1.5163628532224172,0.12942762657788423,0.5491493096381833
148645,1.2967722732444902,-0.09613232298502988,0.8046612682732983,-0.119469305626351,0.9049035564052859,
387509,831.2832240706438,0.09095407840294695,0.2770729473593345,0.3282676250777708,0.7427093205328956,0.9506979780206958
11332,603.491914292011,0.08935581798372522,0.08605987156067058,1.0382982958640725,0.2991312018326058,0.7444076722748626
54626,2.8020091400875913,-1.0214071788845784,0.603172607764355,-1.693391188088597,0.09038103107443529,0.4708499412433807
83715,2.664673912220456,0.738166386147609,0.6031444482841246,1.2238633518846207,0.22100378068519522,0.6712879273242423
8718,32.078418186416755,0.9991495946027108,0.2658820267841456,3.7578681292882696,0.00017136714653758346,0.008244356812468764
57449,176.30002712414188,0.7762248252705951,0.23227722544054547,3.341803415286965,0.0008323598886414747,0.02651773348291178
79707,401.88415310249866,-0.27880799231586506,0.07787909796761523,-3.5800105495803622,0.00034358033606468526,0.013749683882061324
80835,5.043504510565981,-0.5521239697768063,0.4621248989180623,-1.194750534042749,0.23218451210752744,0.6828234986637066
3104,233.54924930045354,0.031439604596005075,0.07526081370523503,0.41774202334751237,0.6761357438709396,0.9323740789913995
9903,2773.6666188700474,-0.07475331741434262,0.13475175546674018,-0.5547483753025647,0.5790667826370974,0.9016757625147154
107984913,60.70021742651255,0.13731514525094643,0.17475979853391377,0.7857364588589815,0.4320218990365242,0.8345877595023764
148479,830.1173454318399,0.011977370247172438,0.07502892934707149,0.15963669415789067,0.8731672718825003,0.9820373372793968
90326,463.8493760153425,0.0397916200071368,0.04830712473415469,0.8237215571433678,0.41009778773018357,0.8240519751357098
55735,974.1189665646903,0.08136372444778393,0.06120814393008131,1.3292957313119405,0.18375042203600456,0.6316648248377534
110841581,3.313131885323052,-0.14421750664377977,0.5186316673381565,-0.278073082933726,0.7809562578805269,0.961601603891598
23261,374.4997868083135,0.13484926101788333,0.065115781921995,2.070915176591522,0.03836672363378689,0.3078855784554661
9341,4136.133501288301,0.018830086710401376,0.06536462281804531,0.2880776465706603,0.7732873030982366,0.9595166629592845
8863,454.15288665673836,-0.09378957229957172,0.6550158251559924,-0.1431867272477511,0.886142711929019,0.9833502649601915
10911,0.8010993440845968,0.5044189582427625,1.1537194496897905,0.437211107412976,0.6619582551145455,
3604,0.8557711658321733,-1.3807037819032242,1.0188889118184719,-1.3551072799869808,0.1753833795956553,
11315,2828.868606184683,-0.12217451306972858,0.07467292053540343,-1.6361287625251513,0.10181264165820145,0.4936159332048325
